State,County,Winning Party,Dem. Candidate (2016),Dem. Votes,Dem. %,Rep. Candidate (2016),Rep. Votes,Rep. %,Highest Other (2016),Other Votes,Other %
ND,RENVILLE,R,"Clinton, Hillary",201,15.5,"Trump, Donald",993,76.8,"Johnson, Gary",71,5.5
ND,RICHLAND,R,"Clinton, Hillary",2064,27.2,"Trump, Donald",4767,62.8,"Johnson, Gary",493,6.5
ND,ROLETTE,D,"Clinton, Hillary",2099,55.9,"Trump, Donald",1217,32.4,"Johnson, Gary",156,4.2
ND,SARGENT,R,"Clinton, Hillary",694,34.8,"Trump, Donald",1088,54.5,"Johnson, Gary",167,8.4
ND,SHERIDAN,R,"Clinton, Hillary",95,12.1,"Trump, Donald",650,82.6,"Johnson, Gary",29,3.7
ND,SIOUX,D,"Clinton, Hillary",758,61.5,"Trump, Donald",260,21.1,"Johnson, Gary",25,2
ND,SLOPE,R,"Clinton, Hillary",43,10,"Trump, Donald",362,84.2,"Johnson, Gary",19,4.4
ND,STARK,R,"Clinton, Hillary",1753,14.2,"Trump, Donald",9755,79.2,"Johnson, Gary",526,4.3
ND,STEELE,R,"Clinton, Hillary",361,36.1,"Trump, Donald",538,53.9,"Johnson, Gary",75,7.5
ND,STUTSMAN,R,"Clinton, Hillary",2498,24.6,"Trump, Donald",6718,66.2,"Johnson, Gary",574,5.7
ND,TOWNER,R,"Clinton, Hillary",305,26.4,"Trump, Donald",733,63.4,"Johnson, Gary",90,7.8
ND,TRAILL,R,"Clinton, Hillary",1241,31.6,"Trump, Donald",2265,57.6,"Johnson, Gary",292,7.4
ND,WALSH,R,"Clinton, Hillary",1167,25.2,"Trump, Donald",2995,64.6,"Johnson, Gary",330,7.1
ND,WARD,R,"Clinton, Hillary",5806,21.2,"Trump, Donald",18636,68,"Johnson, Gary",2055,7.5
ND,WELLS,R,"Clinton, Hillary",419,17.6,"Trump, Donald",1796,75.4,"Johnson, Gary",101,4.2
ND,WILLIAMS,R,"Clinton, Hillary",1735,13.5,"Trump, Donald",10069,78.6,"Johnson, Gary",631,4.9
NE,ADAMS,R,"Clinton, Hillary",3302,24.4,"Trump, Donald",9287,68.7,"Johnson, Gary",594,4.4
NE,ANTELOPE,R,"Clinton, Hillary",383,11.7,"Trump, Donald",2732,83.3,"Johnson, Gary",105,3.2
NE,ARTHUR,R,"Clinton, Hillary",17,6.2,"Trump, Donald",244,89.4,"Johnson, Gary",11,4
NE,BANNER,R,"Clinton, Hillary",19,4.7,"Trump, Donald",357,88.8,"Johnson, Gary",14,3.5
NE,BLAINE,R,"Clinton, Hillary",30,9.5,"Trump, Donald",276,87.1,"Johnson, Gary",10,3.2
NE,BOONE,R,"Clinton, Hillary",414,14.3,"Trump, Donald",2299,79.1,"Johnson, Gary",137,4.7
NE,BOX BUTTE,R,"Clinton, Hillary",965,19.6,"Trump, Donald",3617,73.5,"Johnson, Gary",230,4.7
NE,BOYD,R,"Clinton, Hillary",128,11.1,"Trump, Donald",983,85,"Johnson, Gary",23,2
NE,BROWN,R,"Clinton, Hillary",153,9.6,"Trump, Donald",1385,86.7,"Johnson, Gary",39,2.4
NE,BUFFALO,R,"Clinton, Hillary",4763,22.5,"Trump, Donald",14569,69,"Johnson, Gary",1174,5.6
NE,BURT,R,"Clinton, Hillary",930,26.1,"Trump, Donald",2367,66.5,"Johnson, Gary",197,5.5
NE,BUTLER,R,"Clinton, Hillary",691,17.4,"Trump, Donald",3079,77.3,"Johnson, Gary",129,3.2
NE,CASS,R,"Clinton, Hillary",3484,26.9,"Trump, Donald",8452,65.4,"Johnson, Gary",639,4.9
NE,CEDAR,R,"Clinton, Hillary",571,12.9,"Trump, Donald",3532,79.9,"Johnson, Gary",224,5.1
NE,CHASE,R,"Clinton, Hillary",171,9,"Trump, Donald",1648,86.8,"Johnson, Gary",54,2.8
NE,CHERRY,R,"Clinton, Hillary",317,10.2,"Trump, Donald",2623,84.1,"Johnson, Gary",127,4.1
NE,CHEYENNE,R,"Clinton, Hillary",711,15.1,"Trump, Donald",3665,77.8,"Johnson, Gary",213,4.5
NE,CLAY,R,"Clinton, Hillary",477,15.6,"Trump, Donald",2422,79,"Johnson, Gary",116,3.8
NE,COLFAX,R,"Clinton, Hillary",859,26.7,"Trump, Donald",2171,67.5,"Johnson, Gary",118,3.7
NE,CUMING,R,"Clinton, Hillary",719,17.6,"Trump, Donald",3122,76.6,"Johnson, Gary",157,3.9
NE,CUSTER,R,"Clinton, Hillary",641,11.3,"Trump, Donald",4695,83.1,"Johnson, Gary",206,3.6
NE,DAKOTA,R,"Clinton, Hillary",2314,36.9,"Trump, Donald",3616,57.6,"Johnson, Gary",229,3.6
NE,DAWES,R,"Clinton, Hillary",801,21.8,"Trump, Donald",2632,71.6,"Johnson, Gary",191,5.2
NE,DAWSON,R,"Clinton, Hillary",2136,24.7,"Trump, Donald",5984,69.3,"Johnson, Gary",381,4.4
NE,DEUEL,R,"Clinton, Hillary",120,12.2,"Trump, Donald",809,82.2,"Johnson, Gary",47,4.8
NE,DIXON,R,"Clinton, Hillary",556,20,"Trump, Donald",2041,73.4,"Johnson, Gary",130,4.7
NE,DODGE,R,"Clinton, Hillary",4544,29.3,"Trump, Donald",9933,64,"Johnson, Gary",624,4
NE,DOUGLAS,D,"Clinton, Hillary",113798,47.3,"Trump, Donald",108077,45,"Johnson, Gary",10402,4.3
NE,DUNDY,R,"Clinton, Hillary",89,9.3,"Trump, Donald",823,86.4,"Johnson, Gary",31,3.3
NE,FILLMORE,R,"Clinton, Hillary",613,20.8,"Trump, Donald",2130,72.4,"Johnson, Gary",151,5.1
NE,FRANKLIN,R,"Clinton, Hillary",250,14.9,"Trump, Donald",1347,80.5,"Johnson, Gary",54,3.2
NE,FRONTIER,R,"Clinton, Hillary",161,12.1,"Trump, Donald",1110,83.6,"Johnson, Gary",36,2.7
NE,FURNAS,R,"Clinton, Hillary",304,13,"Trump, Donald",1921,82.1,"Johnson, Gary",85,3.6
NE,GAGE,R,"Clinton, Hillary",2935,29.2,"Trump, Donald",6380,63.5,"Johnson, Gary",492,4.9
NE,GARDEN,R,"Clinton, Hillary",153,14.2,"Trump, Donald",869,80.8,"Johnson, Gary",39,3.6
NE,GARFIELD,R,"Clinton, Hillary",121,12.3,"Trump, Donald",821,83.8,"Johnson, Gary",23,2.3
NE,GOSPER,R,"Clinton, Hillary",166,16.4,"Trump, Donald",794,78.6,"Johnson, Gary",38,3.8
NE,GRANT,R,"Clinton, Hillary",20,4.9,"Trump, Donald",367,90.6,"Johnson, Gary",6,1.5
NE,GREELEY,R,"Clinton, Hillary",210,17.9,"Trump, Donald",912,77.6,"Johnson, Gary",38,3.2
NE,HALL,R,"Clinton, Hillary",6282,28.5,"Trump, Donald",14408,65.3,"Johnson, Gary",895,4.1
NE,HAMILTON,R,"Clinton, Hillary",878,17.5,"Trump, Donald",3783,75.6,"Johnson, Gary",224,4.5
NE,HARLAN,R,"Clinton, Hillary",254,13.9,"Trump, Donald",1496,81.7,"Johnson, Gary",62,3.4
NE,HAYES,R,"Clinton, Hillary",30,5.8,"Trump, Donald",472,91.8,"Johnson, Gary",8,1.6
NE,HITCHCOCK,R,"Clinton, Hillary",161,11,"Trump, Donald",1232,83.9,"Johnson, Gary",61,4.2
NE,HOLT,R,"Clinton, Hillary",531,10.4,"Trump, Donald",4354,85.1,"Johnson, Gary",162,3.2
NE,HOOKER,R,"Clinton, Hillary",40,9.6,"Trump, Donald",355,85.1,"Johnson, Gary",16,3.8
NE,HOWARD,R,"Clinton, Hillary",544,18.2,"Trump, Donald",2284,76.3,"Johnson, Gary",108,3.6
NE,JEFFERSON,R,"Clinton, Hillary",837,24,"Trump, Donald",2399,68.7,"Johnson, Gary",182,5.2
NE,JOHNSON,R,"Clinton, Hillary",563,27,"Trump, Donald",1355,64.9,"Johnson, Gary",122,5.8
NE,KEARNEY,R,"Clinton, Hillary",550,16.7,"Trump, Donald",2531,76.8,"Johnson, Gary",148,4.5
NE,KEITH,R,"Clinton, Hillary",571,14.2,"Trump, Donald",3235,80.2,"Johnson, Gary",164,4.1
NE,KEYA PAHA,R,"Clinton, Hillary",40,7.7,"Trump, Donald",460,88.6,"Johnson, Gary",17,3.3
NE,KIMBALL,R,"Clinton, Hillary",230,13.7,"Trump, Donald",1330,79.3,"Johnson, Gary",78,4.7
NE,KNOX,R,"Clinton, Hillary",720,17.5,"Trump, Donald",3188,77.5,"Johnson, Gary",137,3.3
NE,LANCASTER,D,"Clinton, Hillary",61898,45.4,"Trump, Donald",61588,45.2,"Johnson, Gary",7109,5.2
NE,LINCOLN,R,"Clinton, Hillary",2913,18.1,"Trump, Donald",12164,75.4,"Johnson, Gary",711,4.4
NE,LOGAN,R,"Clinton, Hillary",32,7.1,"Trump, Donald",400,88.3,"Johnson, Gary",18,4
NE,LOUP,R,"Clinton, Hillary",48,12.5,"Trump, Donald",323,83.9,"Johnson, Gary",10,2.6
NE,MADISON,R,"Clinton, Hillary",2711,18.9,"Trump, Donald",10628,74.1,"Johnson, Gary",669,4.7
NE,MCPHERSON,R,"Clinton, Hillary",14,4.9,"Trump, Donald",257,89.5,"Johnson, Gary",14,4.9
NE,MERRICK,R,"Clinton, Hillary",602,15.9,"Trump, Donald",2926,77.2,"Johnson, Gary",165,4.4
NE,MORRILL,R,"Clinton, Hillary",284,12.9,"Trump, Donald",1802,81.6,"Johnson, Gary",84,3.8
NE,NANCE,R,"Clinton, Hillary",281,17.3,"Trump, Donald",1261,77.8,"Johnson, Gary",48,3
NE,NEMAHA,R,"Clinton, Hillary",785,24.8,"Trump, Donald",2116,66.9,"Johnson, Gary",180,5.7
NE,NUCKOLLS,R,"Clinton, Hillary",353,16,"Trump, Donald",1726,78.3,"Johnson, Gary",88,4
NE,OTOE,R,"Clinton, Hillary",2025,27.2,"Trump, Donald",4860,65.2,"Johnson, Gary",375,5
NE,PAWNEE,R,"Clinton, Hillary",279,21,"Trump, Donald",974,73.4,"Johnson, Gary",55,4.1
NE,PERKINS,R,"Clinton, Hillary",161,11.1,"Trump, Donald",1217,83.6,"Johnson, Gary",54,3.7
NE,PHELPS,R,"Clinton, Hillary",572,12.2,"Trump, Donald",3849,82,"Johnson, Gary",190,4
NE,PIERCE,R,"Clinton, Hillary",382,10.5,"Trump, Donald",3052,84.1,"Johnson, Gary",125,3.4
NE,PLATTE,R,"Clinton, Hillary",2646,18.3,"Trump, Donald",10965,76,"Johnson, Gary",495,3.4
NE,POLK,R,"Clinton, Hillary",413,16,"Trump, Donald",2028,78.5,"Johnson, Gary",102,4
NE,RED WILLOW,R,"Clinton, Hillary",645,12.5,"Trump, Donald",4258,82.4,"Johnson, Gary",191,3.7
NE,RICHARDSON,R,"Clinton, Hillary",818,21.5,"Trump, Donald",2769,72.8,"Johnson, Gary",159,4.2
NE,ROCK,R,"Clinton, Hillary",70,8.8,"Trump, Donald",687,86.1,"Johnson, Gary",33,4.1
NE,SALINE,R,"Clinton, Hillary",1733,33.7,"Trump, Donald",3004,58.5,"Johnson, Gary",284,5.5
NE,SARPY,R,"Clinton, Hillary",28033,34.8,"Trump, Donald",45143,56,"Johnson, Gary",4682,5.8
NE,SAUNDERS,R,"Clinton, Hillary",2523,23.2,"Trump, Donald",7555,69.6,"Johnson, Gary",515,4.7
NE,SCOTTS BLUFF,R,"Clinton, Hillary",3207,22.4,"Trump, Donald",10076,70.4,"Johnson, Gary",683,4.8
NE,SEWARD,R,"Clinton, Hillary",1875,23.7,"Trump, Donald",5454,68.8,"Johnson, Gary",337,4.3
NE,SHERIDAN,R,"Clinton, Hillary",287,11,"Trump, Donald",2211,84.8,"Johnson, Gary",70,2.7
NE,SHERMAN,R,"Clinton, Hillary",340,21.6,"Trump, Donald",1150,73.1,"Johnson, Gary",59,3.8
NE,SIOUX,R,"Clinton, Hillary",81,11,"Trump, Donald",616,83.7,"Johnson, Gary",28,3.8
NE,STANTON,R,"Clinton, Hillary",417,14.9,"Trump, Donald",2187,78.1,"Johnson, Gary",144,5.1
NE,THAYER,R,"Clinton, Hillary",499,18.6,"Trump, Donald",2051,76.2,"Johnson, Gary",124,4.6
NE,THOMAS,R,"Clinton, Hillary",30,7.6,"Trump, Donald",344,87.5,"Johnson, Gary",10,2.5
NE,THURSTON,R,"Clinton, Hillary",919,44,"Trump, Donald",1043,50,"Johnson, Gary",56,2.7
NE,VALLEY,R,"Clinton, Hillary",339,15.4,"Trump, Donald",1780,80.7,"Johnson, Gary",53,2.4
NE,WASHINGTON,R,"Clinton, Hillary",2623,24.2,"Trump, Donald",7424,68.5,"Johnson, Gary",513,4.7
NE,WAYNE,R,"Clinton, Hillary",835,22.1,"Trump, Donald",2693,71.3,"Johnson, Gary",202,5.3
NE,WEBSTER,R,"Clinton, Hillary",306,17.9,"Trump, Donald",1330,77.9,"Johnson, Gary",51,3
NE,WHEELER,R,"Clinton, Hillary",62,13.3,"Trump, Donald",377,81.1,"Johnson, Gary",17,3.7
NE,YORK,R,"Clinton, Hillary",1186,18.6,"Trump, Donald",4700,73.7,"Johnson, Gary",345,5.4
NH,BELKNAP,R,"Clinton, Hillary",13517,38.6,"Trump, Donald",19315,55.1,"Johnson, Gary",1395,4
NH,CARROLL,R,"Clinton, Hillary",12987,43.9,"Trump, Donald",14635,49.4,"Johnson, Gary",1185,4
NH,CHESHIRE,D,"Clinton, Hillary",22064,52.7,"Trump, Donald",16876,40.3,"Johnson, Gary",1656,4
NH,COOS,R,"Clinton, Hillary",6563,42,"Trump, Donald",7952,50.9,"Johnson, Gary",576,3.7
NH,GRAFTON,D,"Clinton, Hillary",28510,55.7,"Trump, Donald",19010,37.1,"Johnson, Gary",1967,3.8
NH,HILLSBOROUGH,R,"Clinton, Hillary",99589,46.5,"Trump, Donald",100013,46.7,"Johnson, Gary",9170,4.3
NH,MERRIMACK,D,"Clinton, Hillary",40198,48.1,"Trump, Donald",37674,45,"Johnson, Gary",3378,4
NH,ROCKINGHAM,R,"Clinton, Hillary",79994,44.1,"Trump, Donald",90447,49.9,"Johnson, Gary",7335,4
NH,STRAFFORD,D,"Clinton, Hillary",34894,50.6,"Trump, Donald",29072,42.1,"Johnson, Gary",3258,4.7
NH,SULLIVAN,R,"Clinton, Hillary",10210,45,"Trump, Donald",10796,47.6,"Johnson, Gary",857,3.8
NJ,ATLANTIC,D,"Clinton, Hillary",60924,51.9,"Trump, Donald",52690,44.9,"Johnson, Gary",2109,1.8
NJ,BERGEN,D,"Clinton, Hillary",231211,55.1,"Trump, Donald",175529,41.9,"Johnson, Gary",7764,1.9
NJ,BURLINGTON,D,"Clinton, Hillary",121725,55.6,"Trump, Donald",89272,40.8,"Johnson, Gary",4946,2.3
NJ,CAMDEN,D,"Clinton, Hillary",146717,64.7,"Trump, Donald",72631,32.1,"Johnson, Gary",4245,1.9
NJ,CAPE MAY,R,"Clinton, Hillary",18750,38.5,"Trump, Donald",28446,58.4,"Johnson, Gary",903,1.9
NJ,CUMBERLAND,D,"Clinton, Hillary",27771,51.4,"Trump, Donald",24453,45.3,"Johnson, Gary",1043,1.9
NJ,ESSEX,D,"Clinton, Hillary",240837,77.5,"Trump, Donald",63176,20.3,"Johnson, Gary",3111,1
NJ,GLOUCESTER,R,"Clinton, Hillary",66870,47.9,"Trump, Donald",67544,48.4,"Johnson, Gary",3216,2.3
NJ,HUDSON,D,"Clinton, Hillary",163917,74.7,"Trump, Donald",49043,22.4,"Johnson, Gary",2922,1.3
NJ,HUNTERDON,R,"Clinton, Hillary",28898,40.8,"Trump, Donald",38712,54.7,"Johnson, Gary",2213,3.1
NJ,MERCER,D,"Clinton, Hillary",104775,66.9,"Trump, Donald",46193,29.5,"Johnson, Gary",3267,2.1
NJ,MIDDLESEX,D,"Clinton, Hillary",193044,59.2,"Trump, Donald",122953,37.7,"Johnson, Gary",5446,1.7
NJ,MONMOUTH,R,"Clinton, Hillary",137181,43.6,"Trump, Donald",166723,53,"Johnson, Gary",6388,2
NJ,MORRIS,R,"Clinton, Hillary",115249,46,"Trump, Donald",126071,50.3,"Johnson, Gary",5943,2.4
NJ,OCEAN,R,"Clinton, Hillary",87150,31.8,"Trump, Donald",179079,65.3,"Johnson, Gary",4867,1.8
NJ,PASSAIC,D,"Clinton, Hillary",116759,59.9,"Trump, Donald",72902,37.4,"Johnson, Gary",2541,1.3
NJ,SALEM,R,"Clinton, Hillary",11904,40.4,"Trump, Donald",16381,55.5,"Johnson, Gary",862,2.9
NJ,SOMERSET,D,"Clinton, Hillary",85689,54.5,"Trump, Donald",65505,41.7,"Johnson, Gary",3776,2.4
NJ,SUSSEX,R,"Clinton, Hillary",24212,32.7,"Trump, Donald",46658,62.9,"Johnson, Gary",2026,2.7
NJ,UNION,D,"Clinton, Hillary",147414,66.4,"Trump, Donald",68114,30.7,"Johnson, Gary",3628,1.6
NJ,WARREN,R,"Clinton, Hillary",17281,35.1,"Trump, Donald",29858,60.6,"Johnson, Gary",1261,2.6
NM,BERNALILLO,D,"Clinton, Hillary",143417,52.2,"Trump, Donald",94698,34.5,"Johnson, Gary",29682,10.8
NM,CATRON,R,"Clinton, Hillary",427,20.8,"Trump, Donald",1464,71.4,"Johnson, Gary",111,5.4
NM,CHAVES,R,"Clinton, Hillary",5534,27.3,"Trump, Donald",12872,63.5,"Johnson, Gary",1609,7.9
NM,CIBOLA,D,"Clinton, Hillary",3741,46.4,"Trump, Donald",3195,39.6,"Johnson, Gary",970,12
NM,COLFAX,R,"Clinton, Hillary",2129,39.9,"Trump, Donald",2585,48.5,"Johnson, Gary",527,9.9
NM,CURRY,R,"Clinton, Hillary",3121,23.3,"Trump, Donald",9035,67.6,"Johnson, Gary",973,7.3
NM,DE BACA,R,"Clinton, Hillary",193,21.2,"Trump, Donald",620,68.1,"Johnson, Gary",89,9.8
NM,DONA ANA,D,"Clinton, Hillary",37947,53.7,"Trump, Donald",25374,35.9,"Johnson, Gary",5471,7.7
NM,EDDY,R,"Clinton, Hillary",5033,25.6,"Trump, Donald",13147,66.8,"Johnson, Gary",1275,6.5
NM,GRANT,D,"Clinton, Hillary",6276,49,"Trump, Donald",5288,41.3,"Johnson, Gary",899,7
NM,GUADALUPE,D,"Clinton, Hillary",970,53.1,"Trump, Donald",595,32.6,"Johnson, Gary",238,13
NM,HARDING,R,"Clinton, Hillary",156,29.6,"Trump, Donald",311,59,"Johnson, Gary",55,10.4
NM,HIDALGO,R,"Clinton, Hillary",784,41.9,"Trump, Donald",910,48.6,"Johnson, Gary",137,7.3
NM,LEA,R,"Clinton, Hillary",3930,22.2,"Trump, Donald",12495,70.5,"Johnson, Gary",1098,6.2
NM,LINCOLN,R,"Clinton, Hillary",2331,26.2,"Trump, Donald",5896,66.2,"Johnson, Gary",560,6.3
NM,LOS ALAMOS,D,"Clinton, Hillary",5562,51.1,"Trump, Donald",3359,30.9,"Johnson, Gary",1512,13.9
NM,LUNA,R,"Clinton, Hillary",3195,43.8,"Trump, Donald",3478,47.7,"Johnson, Gary",481,6.6
NM,MCKINLEY,D,"Clinton, Hillary",13576,62.6,"Trump, Donald",5104,23.5,"Johnson, Gary",2412,11.1
NM,MORA,D,"Clinton, Hillary",1536,62.9,"Trump, Donald",665,27.2,"Johnson, Gary",194,7.9
NM,OTERO,R,"Clinton, Hillary",6124,30.5,"Trump, Donald",11887,59.3,"Johnson, Gary",1613,8
NM,QUAY,R,"Clinton, Hillary",1017,28.5,"Trump, Donald",2212,61.9,"Johnson, Gary",299,8.4
NM,RIO ARRIBA,D,"Clinton, Hillary",9592,64.5,"Trump, Donald",3599,24.2,"Johnson, Gary",1425,9.6
NM,ROOSEVELT,R,"Clinton, Hillary",1454,24.4,"Trump, Donald",3884,65.3,"Johnson, Gary",482,8.1
NM,SAN JUAN,R,"Clinton, Hillary",12865,27.9,"Trump, Donald",27946,60.6,"Johnson, Gary",4200,9.1
NM,SAN MIGUEL,D,"Clinton, Hillary",7285,67.8,"Trump, Donald",2313,21.5,"Johnson, Gary",915,8.5
NM,SANDOVAL,D,"Clinton, Hillary",27707,44.9,"Trump, Donald",25905,42,"Johnson, Gary",6657,10.8
NM,SANTA FE,D,"Clinton, Hillary",50793,71.1,"Trump, Donald",14332,20.1,"Johnson, Gary",4362,6.1
NM,SIERRA,R,"Clinton, Hillary",1612,31.1,"Trump, Donald",3010,58.1,"Johnson, Gary",442,8.5
NM,SOCORRO,D,"Clinton, Hillary",3313,48.2,"Trump, Donald",2616,38.1,"Johnson, Gary",802,11.7
NM,TAOS,D,"Clinton, Hillary",10668,69.9,"Trump, Donald",2727,17.9,"Johnson, Gary",1179,7.7
NM,TORRANCE,R,"Clinton, Hillary",1785,28.2,"Trump, Donald",3714,58.7,"Johnson, Gary",692,10.9
NM,UNION,R,"Clinton, Hillary",320,18.8,"Trump, Donald",1216,71.4,"Johnson, Gary",134,7.9
NM,VALENCIA,R,"Clinton, Hillary",10841,39.3,"Trump, Donald",13215,47.9,"Johnson, Gary",3046,11
NV,CARSON CITY,R,"Clinton, Hillary",9610,38.4,"Trump, Donald",13125,52.5,"Johnson, Gary",1159,4.6
NV,CHURCHILL,R,"Clinton, Hillary",2210,20.2,"Trump, Donald",7830,71.6,"Johnson, Gary",450,4.1
NV,CLARK,D,"Clinton, Hillary",402227,52.4,"Trump, Donald",320057,41.7,"Johnson, Gary",22453,2.9
NV,DOUGLAS,R,"Clinton, Hillary",8454,30.3,"Trump, Donald",17415,62.5,"Johnson, Gary",1004,3.6
NV,ELKO,R,"Clinton, Hillary",3401,18.3,"Trump, Donald",13551,73,"Johnson, Gary",828,4.5
NV,ESMERALDA,R,"Clinton, Hillary",65,15.4,"Trump, Donald",329,77.8,"Johnson, Gary",15,3.5
NV,EUREKA,R,"Clinton, Hillary",74,8.7,"Trump, Donald",723,84.7,"Johnson, Gary",19,2.2
NV,HUMBOLDT,R,"Clinton, Hillary",1386,21.5,"Trump, Donald",4521,70.3,"Johnson, Gary",269,4.2
NV,LANDER,R,"Clinton, Hillary",403,16.7,"Trump, Donald",1828,75.8,"Johnson, Gary",79,3.3
NV,LINCOLN,R,"Clinton, Hillary",285,13.4,"Trump, Donald",1671,78.4,"Johnson, Gary",62,2.9
NV,LYON,R,"Clinton, Hillary",6146,25.9,"Trump, Donald",16005,67.4,"Johnson, Gary",813,3.4
NV,MINERAL,R,"Clinton, Hillary",637,31.9,"Trump, Donald",1179,59,"Johnson, Gary",88,4.4
NV,NYE,R,"Clinton, Hillary",5094,26,"Trump, Donald",13324,68,"Johnson, Gary",552,2.8
NV,PERSHING,R,"Clinton, Hillary",430,21.7,"Trump, Donald",1403,70.8,"Johnson, Gary",58,2.9
NV,STOREY,R,"Clinton, Hillary",752,29.4,"Trump, Donald",1616,63.2,"Johnson, Gary",100,3.9
NV,WASHOE,D,"Clinton, Hillary",97379,46.4,"Trump, Donald",94758,45.1,"Johnson, Gary",9284,4.4
NV,WHITE PINE,R,"Clinton, Hillary",707,18.7,"Trump, Donald",2723,72.2,"Johnson, Gary",151,4
NY,ALBANY,D,"Clinton, Hillary",83071,59.4,"Trump, Donald",47808,34.2,"Johnson, Gary",4792,3.4
NY,ALLEGANY,R,"Clinton, Hillary",4882,26.1,"Trump, Donald",12525,67,"Johnson, Gary",735,3.9
NY,BRONX,D,"Clinton, Hillary",353646,88.5,"Trump, Donald",37797,9.5,"Johnson, Gary",2312,0.6
NY,BROOME,R,"Clinton, Hillary",39212,45.6,"Trump, Donald",40943,47.6,"Johnson, Gary",3246,3.8
NY,CATTARAUGUS,R,"Clinton, Hillary",9497,30.5,"Trump, Donald",19692,63.2,"Johnson, Gary",1246,4
NY,CAYUGA,R,"Clinton, Hillary",13522,40.8,"Trump, Donald",17384,52.4,"Johnson, Gary",1358,4.1
NY,CHAUTAUQUA,R,"Clinton, Hillary",19091,35.2,"Trump, Donald",31594,58.3,"Johnson, Gary",2203,4.1
NY,CHEMUNG,R,"Clinton, Hillary",13757,38.1,"Trump, Donald",20097,55.6,"Johnson, Gary",1447,4
NY,CHENANGO,R,"Clinton, Hillary",6775,33.6,"Trump, Donald",11921,59.1,"Johnson, Gary",916,4.5
NY,CLINTON,D,"Clinton, Hillary",15059,46.9,"Trump, Donald",14449,45,"Johnson, Gary",1312,4.1
NY,COLUMBIA,D,"Clinton, Hillary",15284,49.5,"Trump, Donald",13756,44.5,"Johnson, Gary",944,3.1
NY,CORTLAND,R,"Clinton, Hillary",8771,43.3,"Trump, Donald",9900,48.9,"Johnson, Gary",957,4.7
NY,DELAWARE,R,"Clinton, Hillary",6627,33.5,"Trump, Donald",11942,60.3,"Johnson, Gary",650,3.3
NY,DUTCHESS,D,"Clinton, Hillary",62261,47.6,"Trump, Donald",61797,47.2,"Johnson, Gary",3600,2.7
NY,ERIE,D,"Clinton, Hillary",215456,50.9,"Trump, Donald",188303,44.5,"Johnson, Gary",12720,3
NY,ESSEX,R,"Clinton, Hillary",7762,45.1,"Trump, Donald",7958,46.2,"Johnson, Gary",728,4.2
NY,FRANKLIN,R,"Clinton, Hillary",7297,43,"Trump, Donald",8221,48.5,"Johnson, Gary",717,4.2
NY,FULTON,R,"Clinton, Hillary",6496,30.6,"Trump, Donald",13462,63.5,"Johnson, Gary",779,3.7
NY,GENESEE,R,"Clinton, Hillary",7650,28.9,"Trump, Donald",16915,64,"Johnson, Gary",1319,5
NY,GREENE,R,"Clinton, Hillary",7405,33.6,"Trump, Donald",13073,59.3,"Johnson, Gary",647,2.9
NY,HAMILTON,R,"Clinton, Hillary",949,29.4,"Trump, Donald",2064,64,"Johnson, Gary",119,3.7
NY,HERKIMER,R,"Clinton, Hillary",8083,30.8,"Trump, Donald",16699,63.6,"Johnson, Gary",1002,3.8
NY,JEFFERSON,R,"Clinton, Hillary",13809,36.1,"Trump, Donald",21763,56.9,"Johnson, Gary",1670,4.4
NY,KINGS,D,"Clinton, Hillary",640553,79.5,"Trump, Donald",141044,17.5,"Johnson, Gary",6864,0.9
NY,LEWIS,R,"Clinton, Hillary",3146,27.8,"Trump, Donald",7400,65.3,"Johnson, Gary",496,4.4
NY,LIVINGSTON,R,"Clinton, Hillary",10697,35.6,"Trump, Donald",17290,57.6,"Johnson, Gary",1276,4.2
NY,MADISON,R,"Clinton, Hillary",11667,38.8,"Trump, Donald",15936,53,"Johnson, Gary",1582,5.3
NY,MONROE,D,"Clinton, Hillary",188592,54.2,"Trump, Donald",136582,39.3,"Johnson, Gary",13205,3.8
NY,MONTGOMERY,R,"Clinton, Hillary",6595,34.6,"Trump, Donald",11301,59.3,"Johnson, Gary",690,3.6
NY,NASSAU,D,"Clinton, Hillary",332154,51.3,"Trump, Donald",292025,45.1,"Johnson, Gary",11337,1.8
NY,NEW YORK,D,"Clinton, Hillary",579013,86.6,"Trump, Donald",64930,9.7,"Johnson, Gary",9408,1.4
NY,NIAGARA,R,"Clinton, Hillary",35559,38.5,"Trump, Donald",51961,56.2,"Johnson, Gary",2865,3.1
NY,ONEIDA,R,"Clinton, Hillary",33743,37.1,"Trump, Donald",51437,56.5,"Johnson, Gary",3754,4.1
NY,ONONDAGA,D,"Clinton, Hillary",112337,53.9,"Trump, Donald",83649,40.1,"Johnson, Gary",8524,4.1
NY,ONTARIO,R,"Clinton, Hillary",22233,42.5,"Trump, Donald",26029,49.8,"Johnson, Gary",2486,4.8
NY,ORANGE,R,"Clinton, Hillary",68278,44.9,"Trump, Donald",76645,50.4,"Johnson, Gary",3867,2.5
NY,ORLEANS,R,"Clinton, Hillary",4470,27.3,"Trump, Donald",10936,66.8,"Johnson, Gary",680,4.2
NY,OSWEGO,R,"Clinton, Hillary",17095,35.5,"Trump, Donald",27688,57.5,"Johnson, Gary",2137,4.4
NY,OTSEGO,R,"Clinton, Hillary",10451,40.7,"Trump, Donald",13308,51.8,"Johnson, Gary",1066,4.2
